repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale
0,0,0.9081106422878574,0.7787350361035812,0.9330521148369508,1.0,1.0,2133.0,0.9666666666666667,1.0,0.9830508474576272,29.0,0.25287356321839083,1.0,0.4036697247706422,66.0,1.0,0.9038272816486752,0.9494845360824742,2038.0
0,1,1.0,1.0,1.0,1.0,1.0,825.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,673.0,1.0,1.0,1.0,109.0
0,2,0.9548133595284872,0.9310562323558585,0.9534251376242413,0.9135469385743585,0.8984402326209984,509.0,0.9514285714285714,0.9940298507462687,0.9722627737226277,335.0,1.0,0.782608695652174,0.8780487804878049,69.0,0.9428571428571428,0.9428571428571428,0.9428571428571428,105.0
0,3,0.9968354430379747,0.9965547671996893,0.9968428827461773,0.9991993703522771,0.9995338105848702,316.0,1.0,1.0,1.0,72.0,0.9850746268656716,1.0,0.9924812030075187,66.0,1.0,0.9943820224719101,0.9971830985915493,178.0
0,4,0.6852459016393443,0.6820348967824068,0.6912043559800811,0.8180616326600765,0.77374005858992,305.0,1.0,0.5645161290322581,0.7216494845360825,62.0,0.5142857142857142,0.75,0.6101694915254238,72.0,0.7272727272727273,0.7017543859649122,0.7142857142857143,171.0
1,0,0.9081106422878574,0.7787350361035812,0.9330521148369508,1.0,1.0,2133.0,0.9666666666666667,1.0,0.9830508474576272,29.0,0.25287356321839083,1.0,0.4036697247706422,66.0,1.0,0.9038272816486752,0.9494845360824742,2038.0
1,1,1.0,1.0,1.0,1.0,1.0,825.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,673.0,1.0,1.0,1.0,109.0
1,2,0.9548133595284872,0.9310562323558585,0.9534251376242413,0.9135469385743585,0.8984402326209984,509.0,0.9514285714285714,0.9940298507462687,0.9722627737226277,335.0,1.0,0.782608695652174,0.8780487804878049,69.0,0.9428571428571428,0.9428571428571428,0.9428571428571428,105.0
1,3,0.9968354430379747,0.9965547671996893,0.9968428827461773,0.9991993703522771,0.9995338105848702,316.0,1.0,1.0,1.0,72.0,0.9850746268656716,1.0,0.9924812030075187,66.0,1.0,0.9943820224719101,0.9971830985915493,178.0
1,4,0.6852459016393443,0.6820348967824068,0.6912043559800811,0.8180616326600765,0.77374005858992,305.0,1.0,0.5645161290322581,0.7216494845360825,62.0,0.5142857142857142,0.75,0.6101694915254238,72.0,0.7272727272727273,0.7017543859649122,0.7142857142857143,171.0
2,0,0.9081106422878574,0.7787350361035812,0.9330521148369508,1.0,1.0,2133.0,0.9666666666666667,1.0,0.9830508474576272,29.0,0.25287356321839083,1.0,0.4036697247706422,66.0,1.0,0.9038272816486752,0.9494845360824742,2038.0
2,1,1.0,1.0,1.0,1.0,1.0,825.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,673.0,1.0,1.0,1.0,109.0
2,2,0.9548133595284872,0.9310562323558585,0.9534251376242413,0.9135469385743585,0.8984402326209984,509.0,0.9514285714285714,0.9940298507462687,0.9722627737226277,335.0,1.0,0.782608695652174,0.8780487804878049,69.0,0.9428571428571428,0.9428571428571428,0.9428571428571428,105.0
2,3,0.9968354430379747,0.9965547671996893,0.9968428827461773,0.9991993703522771,0.9995338105848702,316.0,1.0,1.0,1.0,72.0,0.9850746268656716,1.0,0.9924812030075187,66.0,1.0,0.9943820224719101,0.9971830985915493,178.0
2,4,0.6852459016393443,0.6820348967824068,0.6912043559800811,0.8180616326600765,0.77374005858992,305.0,1.0,0.5645161290322581,0.7216494845360825,62.0,0.5142857142857142,0.75,0.6101694915254238,72.0,0.7272727272727273,0.7017543859649122,0.7142857142857143,171.0
3,0,0.9081106422878574,0.7787350361035812,0.9330521148369508,1.0,1.0,2133.0,0.9666666666666667,1.0,0.9830508474576272,29.0,0.25287356321839083,1.0,0.4036697247706422,66.0,1.0,0.9038272816486752,0.9494845360824742,2038.0
3,1,1.0,1.0,1.0,1.0,1.0,825.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,673.0,1.0,1.0,1.0,109.0
3,2,0.9548133595284872,0.9310562323558585,0.9534251376242413,0.9135469385743585,0.8984402326209984,509.0,0.9514285714285714,0.9940298507462687,0.9722627737226277,335.0,1.0,0.782608695652174,0.8780487804878049,69.0,0.9428571428571428,0.9428571428571428,0.9428571428571428,105.0
