metric,mean,std,min,max,folds
accuracy,0.7465664567112376,0.14875962122765538,0.49825783972125437,0.913151364764268,50
macro_f1,0.6572363124284082,0.12222230243661635,0.5175192650403226,0.811095833468101,50
weighted_f1,0.7626032026133066,0.1657322584774378,0.4739148745961356,0.9255637749702487,50
roc_auc_ovr_macro,0.9524392328401803,0.031875349054072015,0.9058545331768411,0.9880324662498019,50
average_precision_macro,0.8715858978932445,0.07847029117900135,0.7809177937437606,0.9769693360487967,50
n_items,817.6,683.4297061624598,287.0,2124.0,50
precision_HumpbackWhale,0.4907404296535077,0.34971424847846094,0.06451612903225806,0.9744897959183674,50
recall_HumpbackWhale,0.8634465708268473,0.17521397062414304,0.5858895705521472,1.0,50
f1_HumpbackWhale,0.5083796270536959,0.2388297892245862,0.12121212121212122,0.7716535433070866,50
support_HumpbackWhale,108.2,117.83835348060668,20.0,326.0,50
precision_SpermWhale,0.6048056148509844,0.23262232026115176,0.3067484662576687,0.9808917197452229,50
recall_SpermWhale,0.884301588793158,0.0905895018075577,0.7246376811594203,1.0,50
f1_SpermWhale,0.7002550373933047,0.17855399802900832,0.43103448275862066,0.9469638739431206,50
support_SpermWhale,189.2,244.36623568500036,66.0,673.0,50
precision_KillerWhale,0.8805260047281322,0.12627505220980326,0.6595744680851063,1.0,50
recall_KillerWhale,0.730502721236527,0.2538668988924182,0.2303370786516854,0.8857142857142857,50
f1_KillerWhale,0.7630742728382236,0.20986779639805003,0.36283185840707965,0.9073482428115016,50
support_KillerWhale,520.2,767.2153198019286,105.0,2038.0,50
