metric,mean,std,min,max,folds
accuracy,0.36193636831070913,0.0701003501056712,0.2623688155922039,0.4585714285714286,50
macro_f1,0.3213027300418524,0.06550855849493924,0.21445940059641844,0.41316992966561106,50
weighted_f1,0.3486094980907548,0.11427591241717952,0.19327077800728212,0.49404746393953464,50
roc_auc_ovr_macro,0.6322230284338524,0.07148130209422313,0.5459183167915753,0.760627008427193,50
average_precision_macro,0.4467212614045776,0.05068785037112601,0.3633891085908454,0.5023516132632889,50
n_items,817.6,371.85448108371753,531.0,1545.0,50
precision_HumpbackWhale,0.14027114702150834,0.13394479851931965,0.0,0.3515625,50
recall_HumpbackWhale,0.409367816091954,0.3489390321067085,0.0,0.9655172413793104,50
f1_HumpbackWhale,0.18797363250662033,0.17087152475407397,0.0,0.45,50
support_HumpbackWhale,108.2,103.08585682600219,6.0,289.0,50
precision_SpermWhale,0.36530441714133444,0.2533479116651953,0.08776978417266187,0.8082191780821918,50
recall_SpermWhale,0.5948407542356366,0.21437263447506708,0.37659574468085105,0.8947368421052632,50
f1_SpermWhale,0.3826819639972787,0.1605037727737159,0.1506172839506173,0.6017699115044248,50
support_SpermWhale,189.2,141.88440250242232,114.0,470.0,50
precision_KillerWhale,0.5251216961139789,0.2261896574942966,0.2761904761904762,0.9288537549407114,50
recall_KillerWhale,0.4077620703552327,0.33277955555778216,0.06794055201698514,0.9570815450643777,50
f1_KillerWhale,0.3932525936216583,0.23041029457464593,0.1170018281535649,0.724025974025974,50
support_KillerWhale,520.2,466.2597156617539,201.0,1424.0,50
