metric,mean,std,min,max,folds
accuracy,0.7193363159141809,0.07395877485328069,0.624,0.8222996515679443,50
macro_f1,0.5942419684757169,0.10077656408620134,0.4428085319411614,0.7112813508126875,50
weighted_f1,0.7430403561186355,0.09207333437772573,0.6289285986409294,0.8228029979055222,50
roc_auc_ovr_macro,0.9021937122585268,0.055651315914382084,0.8049729034368825,0.9667165564170883,50
average_precision_macro,0.7186222152972672,0.09773356392690427,0.5541900339590135,0.8318219359971787,50
n_items,817.6,683.4297061624598,287.0,2124.0,50
precision_HumpbackWhale,0.4411786978930614,0.3130237672684494,0.050397877984084884,0.8864628820960698,50
recall_HumpbackWhale,0.7698847744365556,0.25006321904273715,0.35135135135135137,1.0,50
f1_HumpbackWhale,0.43758353998407107,0.250443066377338,0.09571788413098237,0.7315315315315315,50
support_HumpbackWhale,108.2,117.83835348060668,20.0,326.0,50
precision_SpermWhale,0.6421038466995944,0.35983376121214605,0.18840579710144928,1.0,50
recall_SpermWhale,0.6718155944091083,0.2632810850600275,0.18840579710144928,0.9696969696969697,50
f1_SpermWhale,0.6036922428537065,0.2677473756382424,0.18840579710144928,0.8420153714773698,50
support_SpermWhale,189.2,244.36623568500036,66.0,673.0,50
precision_KillerWhale,0.7782481581491483,0.1717053436750119,0.4752475247524752,0.9993265993265993,50
recall_KillerWhale,0.7798356399124391,0.21844714013660427,0.38011695906432746,0.9775280898876404,50
f1_KillerWhale,0.7414501225893734,0.14319212294246414,0.5220883534136547,0.883248730964467,50
support_KillerWhale,520.2,767.2153198019286,105.0,2038.0,50
