metric,mean,std,min,max,folds
accuracy,0.6292911211561839,0.10419112605205526,0.5052473763118441,0.8060263653483992,50
macro_f1,0.5457081857054273,0.14313761810094913,0.3305795626490908,0.7729497630992196,50
weighted_f1,0.6554013347610623,0.11135801416793942,0.5093372669800916,0.7848441564474173,50
roc_auc_ovr_macro,0.7915610508408417,0.1573222862406309,0.508645423733212,0.9665251815617452,50
average_precision_macro,0.6716092068029249,0.19031142843164683,0.366511311842165,0.9507445377564819,50
n_items,817.6,371.85448108371753,531.0,1545.0,50
precision_HumpbackWhale,0.34572243169017364,0.37567994859737897,0.0,0.9682539682539683,50
recall_HumpbackWhale,0.30314123215209,0.22758669072034704,0.0,0.6666666666666666,50
f1_HumpbackWhale,0.2431171884880689,0.2104272326117744,0.0,0.5865384615384616,50
support_HumpbackWhale,108.2,103.08585682600219,6.0,289.0,50
precision_SpermWhale,0.6494405707316886,0.2720962453020855,0.135,0.8970099667774086,50
recall_SpermWhale,0.8070522745346251,0.23749169357577565,0.46956521739130436,1.0,50
f1_SpermWhale,0.6900121790073274,0.25160759871735944,0.20970873786407768,0.8828125,50
support_SpermWhale,189.2,141.88440250242232,114.0,470.0,50
precision_KillerWhale,0.7926614784179324,0.19647598641093175,0.44919786096256686,1.0,50
recall_KillerWhale,0.7051961841262593,0.20437673797366904,0.3503184713375796,0.9338235294117647,50
f1_KillerWhale,0.7039951896208859,0.14049648320618138,0.5188679245283019,0.8494983277591973,50
support_KillerWhale,520.2,466.2597156617539,201.0,1424.0,50
